course_code,year,title,credit_points_min,credit_points_max,terms_offered,prereq_codes,incompatibility_codes,academic_career,mode_of_delivery,url
ENVS2013,2018,Society and Environmental Change,6,6,S2,SRES2013|ENVS6013,,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/ENVS2013
ENVS2013,2019,Society and Environmental Change,6,6,S2,SRES2013|ENVS6013,,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/ENVS2013
ENVS2013,2020,Society and Environmental Change,6,6,S2,ENVS6013,,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/ENVS2013
ENVS2013,2021,Society and Environmental Change,6,6,S2,ENVS6013,,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/ENVS2013
ENVS2013,2022,Society and Environmental Change,6,6,S2,ENVS6013,,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/ENVS2013
ENVS2013,2023,Society and Environmental Change,6,6,S2,ENVS6013,,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/ENVS2013
ENVS2013,2024,Society and Environmental Change,6,6,S2,,ENVS6013,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/ENVS2013
ENVS2013,2025,Society and Environmental Change,6,6,S2,,ENVS6013,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/ENVS2013
ENVS2013,2026,Society and Environmental Change,6,6,S2,,ENVS6013,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/ENVS2013
ENVS2013,2027,Society and Environmental Change,6,6,S2,,ENVS6013,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/ENVS2013
ENVS2015,2014,GIS and Spatial Analysis,6,6,S2,SRES2015,,UGRD,In Person,https://programsandcourses.anu.edu.au/2014/course/ENVS2015
ENVS2015,2015,GIS and Spatial Analysis,6,6,S2,SRES2015|ENVS6015,,UGRD,In Person,https://programsandcourses.anu.edu.au/2015/course/ENVS2015
